algorithm,parameters,dataset,count,qps,distcomps,build,indexsize,mean_ssd_ios,mean_latency,track,recall/ap
pyanns,pyanns(R48_L500)_ef102,text2image-10M,10,22779.610587047868,0.0,65.571697473526,9467416.0,0,0,ood,0.8972289999999999
pyanns,pyanns(R48_L500)_ef104,text2image-10M,10,22530.984035209818,0.0,65.571697473526,9467416.0,0,0,ood,0.899081
pyanns,pyanns(R48_L500)_ef106,text2image-10M,10,22295.584534407157,0.0,65.571697473526,9467416.0,0,0,ood,0.900665
pyanns,pyanns(R48_L500)_ef108,text2image-10M,10,21950.162507872887,0.0,65.571697473526,9467416.0,0,0,ood,0.9022030000000001
pyanns,pyanns(R48_L500)_ef110,text2image-10M,10,21766.227832711524,0.0,65.571697473526,9467416.0,0,0,ood,0.903647
pyanns,pyanns(R48_L500)_ef115,text2image-10M,10,21145.458310974413,0.0,65.571697473526,9467416.0,0,0,ood,0.907281
pyanns,pyanns(R48_L500)_ef120,text2image-10M,10,20509.23768082663,0.0,65.571697473526,9467416.0,0,0,ood,0.9106669999999999
pyanns,pyanns(R48_L500)_ef125,text2image-10M,10,20042.78638380129,0.0,65.571697473526,9467416.0,0,0,ood,0.913669
pyanns,pyanns(R48_L500)_ef130,text2image-10M,10,19449.298301722632,0.0,65.571697473526,9467416.0,0,0,ood,0.9164770000000001
sustech-ood,"{'ef': 95, 'nprobe': 30})",text2image-10M,10,18162.18661727464,0.0,-1.0,5517620.0,0,0,ood,0.8678570000000001
sustech-ood,"{'ef': 115, 'nprobe': 30})",text2image-10M,10,15896.175556554164,0.0,-1.0,5517620.0,0,0,ood,0.886045
sustech-ood,"{'ef': 125, 'nprobe': 30})",text2image-10M,10,14970.225900539803,0.0,-1.0,5517620.0,0,0,ood,0.8934599999999999
sustech-ood,"{'ef': 130, 'nprobe': 30})",text2image-10M,10,14567.046588734564,0.0,-1.0,5517620.0,0,0,ood,0.896814
sustech-ood,"{'ef': 135, 'nprobe': 30})",text2image-10M,10,14165.046562611216,0.0,-1.0,5517620.0,0,0,ood,0.899874
sustech-ood,"{'ef': 140, 'nprobe': 30})",text2image-10M,10,13772.370640629206,0.0,-1.0,5517620.0,0,0,ood,0.9029170000000001
sustech-ood,"{'ef': 145, 'nprobe': 30})",text2image-10M,10,13328.14651585747,0.0,-1.0,5517620.0,0,0,ood,0.905587
sustech-ood,"{'ef': 155, 'nprobe': 30})",text2image-10M,10,12650.642655231122,0.0,-1.0,5517620.0,0,0,ood,0.910525
sustech-ood,"{'ef': 175, 'nprobe': 30})",text2image-10M,10,11480.431785133864,0.0,-1.0,5517620.0,0,0,ood,0.9191090000000001
vamana,vamana,text2image-10M,10,8483.434987951827,0.0,-1.0,13103244.0,0,0,ood,0.8773770000000001
vamana,vamana,text2image-10M,10,7700.206886294895,0.0,-1.0,13103244.0,0,0,ood,0.88975
vamana,vamana,text2image-10M,10,7020.024230550478,0.0,-1.0,13103244.0,0,0,ood,0.8999010000000001
vamana,vamana,text2image-10M,10,6753.344079936281,0.0,-1.0,13103244.0,0,0,ood,0.9041650000000001
vamana,vamana,text2image-10M,10,6526.129176966475,0.0,-1.0,13103244.0,0,0,ood,0.908165
vamana,vamana,text2image-10M,10,6318.392317391812,0.0,-1.0,13103244.0,0,0,ood,0.911952
vamana,vamana,text2image-10M,10,6058.712614862352,0.0,-1.0,13103244.0,0,0,ood,0.9153420000000001
vamana,vamana,text2image-10M,10,5637.011304425858,0.0,-1.0,13103244.0,0,0,ood,0.92154
vamana,vamana,text2image-10M,10,5451.26659005034,0.0,-1.0,13103244.0,0,0,ood,0.924339
vamana,vamana,text2image-10M,10,4737.442175825159,0.0,-1.0,13103244.0,0,0,ood,0.935529
zilliz,zilliz_(R48_L500)_ef90,text2image-10M,10,37372.65571301306,0.0,59.72887086868286,8459516.0,0,0,ood,0.8894489999999999
zilliz,zilliz_(R48_L500)_ef95,text2image-10M,10,35976.88211117012,0.0,59.72887086868286,8459516.0,0,0,ood,0.8941560000000001
zilliz,zilliz_(R48_L500)_ef100,text2image-10M,10,34325.012044390794,0.0,59.72887086868286,8459516.0,0,0,ood,0.8981
zilliz,zilliz_(R48_L500)_ef102,text2image-10M,10,33854.61409223301,0.0,59.72887086868286,8459516.0,0,0,ood,0.8998710000000001
zilliz,zilliz_(R48_L500)_ef104,text2image-10M,10,33240.82212844562,0.0,59.72887086868286,8459516.0,0,0,ood,0.9014620000000001
zilliz,zilliz_(R48_L500)_ef106,text2image-10M,10,32791.21002834819,0.0,59.72887086868286,8459516.0,0,0,ood,0.9029
zilliz,zilliz_(R48_L500)_ef108,text2image-10M,10,32225.981647581033,0.0,59.72887086868286,8459516.0,0,0,ood,0.904397
zilliz,zilliz_(R48_L500)_ef110,text2image-10M,10,31873.11982930499,0.0,59.72887086868286,8459516.0,0,0,ood,0.905761
zilliz,zilliz_(R48_L500)_ef115,text2image-10M,10,30748.978810547967,0.0,59.72887086868286,8459516.0,0,0,ood,0.9091549999999999
zilliz,zilliz_(R48_L500)_ef120,text2image-10M,10,29759.466712681467,0.0,59.72887086868286,8459516.0,0,0,ood,0.912278
pinecone-ood,"pinecone-ood(('OODIndex32768[HNSW32]_spillage=1', {'index_str': 'OODIndex32768[HNSW32]_spillage=1'}, {'nprobe': '45', 'kfactor': '1'}))",text2image-10M,10,45223.36664532172,0.0,-1.0,12638196.0,0,0,ood,0.858606
pinecone-ood,"pinecone-ood(('OODIndex32768[HNSW32]_spillage=1', {'index_str': 'OODIndex32768[HNSW32]_spillage=1'}, {'nprobe': '49', 'kfactor': '3'}))",text2image-10M,10,38941.54271235947,0.0,-1.0,12638196.0,0,0,ood,0.89746
pinecone-ood,"pinecone-ood(('OODIndex32768[HNSW32]_spillage=1', {'index_str': 'OODIndex32768[HNSW32]_spillage=1'}, {'nprobe': '52', 'kfactor': '2'}))",text2image-10M,10,38977.55003800826,0.0,-1.0,12638196.0,0,0,ood,0.8976459999999999
pinecone-ood,"pinecone-ood(('OODIndex32768[HNSW32]_spillage=1', {'index_str': 'OODIndex32768[HNSW32]_spillage=1'}, {'nprobe': '50', 'kfactor': '3'}))",text2image-10M,10,38526.70734243406,0.0,-1.0,12638196.0,0,0,ood,0.898996
pinecone-ood,"pinecone-ood(('OODIndex32768[HNSW32]_spillage=1', {'index_str': 'OODIndex32768[HNSW32]_spillage=1'}, {'nprobe': '53', 'kfactor': '2'}))",text2image-10M,10,38450.63073165312,0.0,-1.0,12638196.0,0,0,ood,0.899024
pinecone-ood,"pinecone-ood(('OODIndex32768[HNSW32]_spillage=1', {'index_str': 'OODIndex32768[HNSW32]_spillage=1'}, {'nprobe': '51', 'kfactor': '3'}))",text2image-10M,10,38087.669025618416,0.0,-1.0,12638196.0,0,0,ood,0.9003690000000001
pinecone-ood,"pinecone-ood(('OODIndex32768[HNSW32]_spillage=1', {'index_str': 'OODIndex32768[HNSW32]_spillage=1'}, {'nprobe': '54', 'kfactor': '2'}))",text2image-10M,10,37802.49833510721,0.0,-1.0,12638196.0,0,0,ood,0.9003729999999999
pinecone-ood,"pinecone-ood(('OODIndex32768[HNSW32]_spillage=1', {'index_str': 'OODIndex32768[HNSW32]_spillage=1'}, {'nprobe': '55', 'kfactor': '2'}))",text2image-10M,10,37320.02224446669,0.0,-1.0,12638196.0,0,0,ood,0.901603
pinecone-ood,"pinecone-ood(('OODIndex32768[HNSW32]_spillage=1', {'index_str': 'OODIndex32768[HNSW32]_spillage=1'}, {'nprobe': '52', 'kfactor': '3'}))",text2image-10M,10,37564.66762604567,0.0,-1.0,12638196.0,0,0,ood,0.9016970000000001
pinecone-ood,"pinecone-ood(('OODIndex32768[HNSW32]_spillage=1', {'index_str': 'OODIndex32768[HNSW32]_spillage=1'}, {'nprobe': '60', 'kfactor': '2'}))",text2image-10M,10,35178.14248715093,0.0,-1.0,12638196.0,0,0,ood,0.907671
scann,"ScaNN,tree=27/40000,AH2,reorder=140",text2image-10M,10,48296.886642618236,0.0,12124.119821548462,6587528.0,0,0,ood,0.8840809999999999
scann,"ScaNN,tree=34/40000,AH2,reorder=155",text2image-10M,10,43372.02235782551,0.0,12131.287629842758,6612140.0,0,0,ood,0.899724
scann,"ScaNN,tree=35/40000,AH2,reorder=150",text2image-10M,10,41897.94105624706,0.0,12131.287629842758,6612140.0,0,0,ood,0.9004429999999999
scann,"ScaNN,tree=35/40000,AH2,reorder=155",text2image-10M,10,41987.20634235152,0.0,12131.287629842758,6612140.0,0,0,ood,0.9012399999999999
scann,"ScaNN,tree=36/40000,AH2,reorder=150",text2image-10M,10,42285.962239376444,0.0,12131.287629842758,6612140.0,0,0,ood,0.901969
scann,"ScaNN,tree=37/40000,AH2,reorder=145",text2image-10M,10,42854.013476886255,0.0,12131.287629842758,6612140.0,0,0,ood,0.90249
scann,"ScaNN,tree=38/40000,AH2,reorder=140",text2image-10M,10,42326.04841208092,0.0,12131.287629842758,6612140.0,0,0,ood,0.902833
scann,"ScaNN,tree=42/40000,AH2,reorder=160",text2image-10M,10,38892.123997724135,0.0,12105.756680965424,6689552.0,0,0,ood,0.911592
hanns,"hanns,tree=27/40000,reorder=111",text2image-10M,10,53000.49648034733,0.0,1.4781951904296875e-05,5185592.0,0,0,ood,0.8774520000000001
hanns,"hanns,tree=27/40000,reorder=130",text2image-10M,10,51216.661670330985,0.0,1.4781951904296875e-05,5185592.0,0,0,ood,0.882422
hanns,"hanns,tree=32/40000,reorder=140",text2image-10M,10,47692.60263343239,0.0,1.4781951904296875e-05,5185592.0,0,0,ood,0.8944110000000001
hanns,"hanns,tree=32/40000,reorder=150",text2image-10M,10,47199.810314177834,0.0,1.4781951904296875e-05,5185592.0,0,0,ood,0.896185
hanns,"hanns,tree=34/40000,reorder=150",text2image-10M,10,45518.20851406627,0.0,1.4781951904296875e-05,5185592.0,0,0,ood,0.899572
hanns,"hanns,tree=34/40000,reorder=155",text2image-10M,10,46033.867231881486,0.0,1.4781951904296875e-05,5185592.0,0,0,ood,0.900311
hanns,"hanns,tree=36/40000,reorder=150",text2image-10M,10,44704.57099352598,0.0,1.4781951904296875e-05,5185592.0,0,0,ood,0.9026080000000001
hanns,"hanns,tree=37/40000,reorder=145",text2image-10M,10,44497.34796356107,0.0,1.4781951904296875e-05,5185592.0,0,0,ood,0.9031560000000001
hanns,"hanns,tree=38/40000,reorder=140",text2image-10M,10,44718.33595024321,0.0,1.4781951904296875e-05,5185592.0,0,0,ood,0.903562
hanns,"hanns,tree=42/40000,reorder=160",text2image-10M,10,41933.05573942844,0.0,1.4781951904296875e-05,5185592.0,0,0,ood,0.911723
